date,log_date,time,target,target_raw,top10_raw,top1
2025-03-13,2025-03-13,13:10:00,159323,159323.XSHE,"159323.XSHE:2.3210,159892.XSHE:1.4609,512670.XSHG:1.3464,513180.XSHG:1.3341,512690.XSHG:1.1837,515210.XSHG:1.1581,588200.XSHG:1.0909,159605.XSHE:1.0401,513330.XSHG:0.9662,510900.XSHG:0.9330",159323
2025-03-14,2025-03-14,13:10:00,513030,513030.XSHG,"513030.XSHG:0.2232,159980.XSHE:0.1557,518880.XSHG:0.0002",513030
2025-03-17,2025-03-17,13:10:00,159323,159323.XSHE,"159323.XSHE:2.4460,512670.XSHG:2.0709,512690.XSHG:1.7336,515210.XSHG:1.2635,159892.XSHE:1.2315,562800.XSHG:1.1095,159638.XSHE:1.1014,515170.XSHG:1.0268,512710.XSHG:0.9616,159928.XSHE:0.9056",159323
2025-03-18,2025-03-18,13:10:00,159323,159323.XSHE,"159323.XSHE:2.6516,512670.XSHG:2.2771,512690.XSHG:1.8836,562800.XSHG:1.2726,159892.XSHE:1.2263,515210.XSHG:1.1968,512710.XSHG:1.1760,515170.XSHG:1.1684,159638.XSHE:1.1431,159928.XSHE:0.9922",159323
2025-03-19,2025-03-19,13:10:00,159323,159323.XSHE,"159323.XSHE:2.6766,512670.XSHG:2.1915,512690.XSHG:1.9458,515170.XSHG:1.2729,159892.XSHE:1.2614,562800.XSHG:1.2119,512710.XSHG:1.1980,513970.XSHG:1.1511,513750.XSHG:1.1153,515210.XSHG:1.0490",159323
2025-03-20,2025-03-20,13:10:00,159323,159323.XSHE,"159323.XSHE:2.6912,512670.XSHG:2.2995,512690.XSHG:1.7440,517520.XSHG:1.7058,512710.XSHG:1.4184,159892.XSHE:1.3535,512400.XSHG:1.2857,515170.XSHG:1.2377,562800.XSHG:1.2106,513970.XSHG:1.1555",159323
2025-03-21,2025-03-21,13:10:00,517520,517520.XSHG,"517520.XSHG:2.1600,512670.XSHG:1.9026,512690.XSHG:1.5229,512710.XSHG:1.2937,512400.XSHG:1.2704,515170.XSHG:1.0985,515210.XSHG:1.0026,513970.XSHG:0.8974,560860.XSHG:0.8838,513750.XSHG:0.8689",517520
2025-03-24,2025-03-24,13:10:00,513030,513030.XSHG,"513030.XSHG:0.6544,159980.XSHE:0.5422,518880.XSHG:0.2957",513030
2025-03-25,2025-03-25,13:10:00,159980,159980.XSHE,"159980.XSHE:0.5745,513030.XSHG:0.5147,518880.XSHG:0.3424",159980
2025-03-26,2025-03-26,13:10:00,513030,513030.XSHG,"513030.XSHG:0.8084,159980.XSHE:0.6084,518880.XSHG:0.4106,161226.XSHE:0.3012",513030
2025-03-27,2025-03-27,13:10:00,159980,159980.XSHE,"159980.XSHE:0.6299,518880.XSHG:0.5292,161226.XSHE:0.4237",159980
2025-03-28,2025-03-28,13:10:00,518880,518880.XSHG,"518880.XSHG:0.7215,161226.XSHE:0.6057",518880
2025-03-31,2025-03-31,13:10:00,518880,518880.XSHG,"518880.XSHG:0.9358,161226.XSHE:0.7760",518880
2025-04-01,2025-04-01,13:10:00,518880,518880.XSHG,"518880.XSHG:1.1995,161226.XSHE:0.9020,520830.XSHG:0.0050",518880
2025-04-02,2025-04-02,13:10:00,518880,518880.XSHG,"518880.XSHG:1.3826,161226.XSHE:0.8593,159518.XSHE:0.0066",518880
2025-04-03,2025-04-03,13:10:00,518880,518880.XSHG,"518880.XSHG:1.6086,501018.XSHG:0.0033",518880
2025-04-07,2025-04-07,13:10:00,511880,511880.XSHG,,
2025-04-08,2025-04-08,13:10:00,511880,511880.XSHG,,
2025-04-09,2025-04-09,13:10:00,511880,511880.XSHG,,
2025-04-10,2025-04-10,13:10:00,518880,518880.XSHG,"518880.XSHG:1.2449,159985.XSHE:0.0154",518880
2025-04-11,2025-04-11,13:10:00,518880,518880.XSHG,"518880.XSHG:1.4561,159985.XSHE:0.0294",518880
2025-04-14,2025-04-14,13:10:00,518880,518880.XSHG,"518880.XSHG:1.6026,159985.XSHE:0.0698",518880
2025-04-15,2025-04-15,13:10:00,518880,518880.XSHG,"518880.XSHG:1.7395,159985.XSHE:0.0993",518880
2025-04-16,2025-04-16,13:10:00,518880,518880.XSHG,518880.XSHG:1.9771,518880
2025-04-17,2025-04-17,13:10:00,518880,518880.XSHG,518880.XSHG:2.2684,518880
2025-04-18,2025-04-18,13:10:00,518880,518880.XSHG,"518880.XSHG:2.4511,159865.XSHE:0.5009",518880
2025-04-21,2025-04-21,13:10:00,518880,518880.XSHG,"518880.XSHG:2.7614,159865.XSHE:0.4052",518880
2025-04-22,2025-04-22,13:10:00,518880,518880.XSHG,"518880.XSHG:3.5270,159865.XSHE:0.3837",518880
2025-04-23,2025-04-23,13:10:00,159865,159865.XSHE,159865.XSHE:0.3083,159865
2025-04-24,2025-04-24,13:10:00,511880,511880.XSHG,,
2025-04-25,2025-04-25,13:10:00,511880,511880.XSHG,,
2025-04-28,2025-04-28,13:10:00,518880,518880.XSHG,518880.XSHG:2.5157,518880
2025-04-29,2025-04-29,13:10:00,518880,518880.XSHG,518880.XSHG:2.0352,518880
2025-04-30,2025-04-30,13:10:00,518880,518880.XSHG,518880.XSHG:1.6605,518880
2025-05-06,2025-05-06,13:10:00,518880,518880.XSHG,518880.XSHG:1.4060,518880
2025-05-07,2025-05-07,13:10:00,518880,518880.XSHG,518880.XSHG:1.2548,518880
2025-05-08,2025-05-08,13:10:00,513030,513030.XSHG,"513030.XSHG:1.4970,518880.XSHG:1.1098,513520.XSHG:0.6676",513030
2025-05-09,2025-05-09,13:10:00,513030,513030.XSHG,"513030.XSHG:2.4254,513520.XSHG:0.9784,518880.XSHG:0.7586,512800.XSHG:0.2394,159611.XSHE:0.1350",513030
2025-05-12,2025-05-12,13:10:00,513030,513030.XSHG,"513030.XSHG:3.3175,513520.XSHG:1.1376,159509.XSHE:0.7806,513100.XSHG:0.7627,518880.XSHG:0.4438,513630.XSHG:0.3891,512800.XSHG:0.3449,159611.XSHE:0.1363",513030
2025-05-13,2025-05-13,13:10:00,513030,513030.XSHG,"513030.XSHG:3.9225,159509.XSHE:1.3489,513520.XSHG:1.2906,513100.XSHG:1.2886,159667.XSHE:1.2032,513750.XSHG:1.0082,515880.XSHG:0.9915,562500.XSHG:0.9449,563300.XSHG:0.8179,513500.XSHG:0.7310",513030
2025-05-14,2025-05-14,13:10:00,513030,513030.XSHG,"513030.XSHG:4.5086,159509.XSHE:2.4726,159667.XSHE:2.4261,515880.XSHG:2.3409,513750.XSHG:2.2250,159363.XSHE:2.1142,513100.XSHG:2.0912,562500.XSHG:1.8911,159605.XSHE:1.8521,159323.XSHE:1.6688",513030
2025-05-15,2025-05-15,13:10:00,513030,513030.XSHG,"513030.XSHG:4.2909,513750.XSHG:4.0422,159509.XSHE:3.5813,515880.XSHG:3.5662,159667.XSHE:3.4993,159605.XSHE:3.4126,159323.XSHE:3.0092,159949.XSHE:2.8934,513100.XSHG:2.8813,562500.XSHG:2.8177",513030
2025-05-16,2025-05-16,13:10:00,513750,513750.XSHG,"513750.XSHG:4.1457,159667.XSHE:3.6418,159509.XSHE:3.5572,513030.XSHG:3.5021,515880.XSHG:3.4113,159605.XSHE:3.3832,159323.XSHE:3.2027,159518.XSHE:3.0037,513100.XSHG:2.8242,513350.XSHG:2.7453",513750
2025-05-19,2025-05-19,13:10:00,513750,513750.XSHG,"513750.XSHG:3.9226,159518.XSHE:3.2581,159509.XSHE:3.2456,159667.XSHE:3.0764,159605.XSHE:3.0238,513350.XSHG:3.0000,159323.XSHE:2.9255,513030.XSHG:2.8600,515880.XSHG:2.7737,513100.XSHG:2.7058",513750
2025-05-20,2025-05-20,13:10:00,513750,513750.XSHG,"513750.XSHG:3.6957,159509.XSHE:3.1228,159518.XSHE:2.9665,159605.XSHE:2.8875,159323.XSHE:2.8190,513350.XSHG:2.7180,159667.XSHE:2.6486,513100.XSHG:2.6073,515880.XSHG:2.4147,513030.XSHG:2.3714",513750
2025-05-21,2025-05-21,13:10:00,513750,513750.XSHG,"513750.XSHG:3.6597,159509.XSHE:3.3523,159518.XSHE:3.2173,159323.XSHE:3.1164,513350.XSHG:2.9899,513100.XSHG:2.8619,159605.XSHE:2.8190,159667.XSHE:2.2303,513030.XSHG:2.2029,159949.XSHE:2.1234",513750
2025-05-22,2025-05-22,13:10:00,159323,159323.XSHE,"159323.XSHE:3.5238,513750.XSHG:3.3494,159509.XSHE:3.1337,513100.XSHG:2.7502,159518.XSHE:2.5627,513350.XSHG:2.3817,159605.XSHE:2.3173,159949.XSHE:2.0372,159755.XSHE:2.0214,159840.XSHE:2.0177",159323
2025-05-23,2025-05-23,13:10:00,159323,159323.XSHE,"159323.XSHE:4.2422,159509.XSHE:3.2804,513750.XSHG:3.1501,513100.XSHG:2.7068,159529.XSHE:2.2781,159755.XSHE:2.1450,159840.XSHE:2.1304,159605.XSHE:1.9118,159949.XSHE:1.8843,513500.XSHG:1.8095",159323
2025-05-26,2025-05-26,13:10:00,159529,159529.XSHE,"159529.XSHE:2.4916,513030.XSHG:1.3998,513520.XSHG:0.4135,513290.XSHG:0.0008,159502.XSHE:0.0001",159529
2025-05-27,2025-05-27,13:10:00,513030,513030.XSHG,"513030.XSHG:1.2384,513520.XSHG:0.3976,513290.XSHG:0.0007",513030
2025-05-28,2025-05-28,13:10:00,159529,159529.XSHE,"159529.XSHE:2.8203,159509.XSHE:2.5086,513100.XSHG:1.9982,513500.XSHG:1.3112,513030.XSHG:1.1260,159518.XSHE:0.9483,513400.XSHG:0.6346,513520.XSHG:0.3943,513290.XSHG:0.0021",159529
2025-05-29,2025-05-29,13:10:00,159529,159529.XSHE,"159529.XSHE:2.8709,159509.XSHE:2.5603,513100.XSHG:1.9504,513500.XSHG:1.2312,513030.XSHG:0.9820,159518.XSHE:0.8726,513400.XSHG:0.6145,513520.XSHG:0.3736,513310.XSHG:0.0260,513290.XSHG:0.0015",159529
2025-05-30,2025-05-30,13:10:00,159509,159509.XSHE,"159509.XSHE:2.2033,513100.XSHG:1.5625,513520.XSHG:0.3502,513290.XSHG:0.0014",159509
2025-06-03,2025-06-03,13:10:00,159509,159509.XSHE,"159509.XSHE:1.8216,513100.XSHG:1.2607,513500.XSHG:0.7740,513520.XSHG:0.3080,513310.XSHG:0.0097,161226.XSHE:0.0032",159509
2025-06-04,2025-06-04,13:10:00,159509,159509.XSHE,"159509.XSHE:1.6741,513100.XSHG:1.0857,513500.XSHG:0.6726,513030.XSHG:0.5059,159518.XSHE:0.3190,513400.XSHG:0.2832,513520.XSHG:0.2553,161226.XSHE:0.0253,513310.XSHG:0.0211,513290.XSHG:0.0047",159509
2025-06-05,2025-06-05,13:10:00,513120,513120.XSHG,"513120.XSHG:3.2816,515120.XSHG:1.9451,159992.XSHE:1.9432,159892.XSHE:1.8041,513750.XSHG:1.7977,159509.XSHE:1.4730,159529.XSHE:1.3341,512010.XSHG:0.9205,513100.XSHG:0.9012,513920.XSHG:0.8777",513120
2025-06-06,2025-06-06,13:10:00,513120,513120.XSHG,"513120.XSHG:4.4397,159892.XSHE:2.4657,515120.XSHG:1.9851,159992.XSHE:1.9374,513750.XSHG:1.8087,159509.XSHE:1.3277,513920.XSHG:0.9141,513090.XSHG:0.8843,159529.XSHE:0.8629,512010.XSHG:0.8489",513120
2025-06-09,2025-06-09,13:10:00,159892,159892.XSHE,"159892.XSHE:3.8379,515120.XSHG:2.3188,159992.XSHE:2.2999,513750.XSHG:1.7817,159509.XSHE:1.1803,513090.XSHG:1.0284,513920.XSHG:0.9164,512010.XSHG:0.8617,513190.XSHG:0.6169,513100.XSHG:0.6130",159892
2025-06-10,2025-06-10,13:10:00,515120,515120.XSHG,"515120.XSHG:2.6140,159992.XSHE:2.5570,513750.XSHG:1.8913,513090.XSHG:1.1609,159509.XSHE:1.0825,513920.XSHG:0.9956,512010.XSHG:0.8452,161226.XSHE:0.7614,513190.XSHG:0.7412,517520.XSHG:0.6001",515120
2025-06-11,2025-06-11,13:10:00,515120,515120.XSHG,"515120.XSHG:2.7236,159992.XSHE:2.6810,513750.XSHG:2.0230,513090.XSHG:1.3131,161226.XSHE:1.2067,513920.XSHG:1.0493,159509.XSHE:0.8689,513190.XSHG:0.8366,512010.XSHG:0.7844,159869.XSHE:0.7447",515120
2025-06-12,2025-06-12,13:10:00,515120,515120.XSHG,"515120.XSHG:3.1212,159992.XSHE:3.0808,513750.XSHG:2.2091,513090.XSHG:1.6303,161226.XSHE:1.5215,159869.XSHE:1.2759,513920.XSHG:1.1435,159502.XSHE:1.1354,513190.XSHG:0.9734,517520.XSHG:0.9474",515120
2025-06-13,2025-06-13,13:10:00,515120,515120.XSHG,"515120.XSHG:3.0822,159992.XSHE:3.0120,513750.XSHG:2.2076,161226.XSHE:1.7790,513090.XSHG:1.7404,159869.XSHE:1.5609,517520.XSHG:1.4263,513920.XSHG:1.2866,513190.XSHG:1.0392,159502.XSHE:1.0232",515120
2025-06-16,2025-06-16,13:10:00,161226,161226.XSHE,"161226.XSHE:1.7696,159502.XSHE:1.1199,513290.XSHG:0.7064,513310.XSHG:0.5585,501018.XSHG:0.4417,159985.XSHE:0.3848,513500.XSHG:0.2136,159518.XSHE:0.2096,518880.XSHG:0.1841,513520.XSHG:0.1285",161226
2025-06-17,2025-06-17,13:10:00,161226,161226.XSHE,"161226.XSHE:1.8959,501018.XSHG:0.8765,513290.XSHG:0.6576,513310.XSHG:0.5865,159985.XSHE:0.4811,159509.XSHE:0.3448,159518.XSHE:0.2939,518880.XSHG:0.2662,513500.XSHG:0.1955,513520.XSHG:0.1661",161226
2025-06-18,2025-06-18,13:10:00,161226,161226.XSHE,"161226.XSHE:2.2228,501018.XSHG:1.6134,513310.XSHG:0.6706,159985.XSHE:0.5495,159518.XSHE:0.4708,518880.XSHG:0.2979,159509.XSHE:0.2837,513520.XSHG:0.1941,513500.XSHG:0.1653,159980.XSHE:0.0028",161226
2025-06-19,2025-06-19,13:10:00,501018,501018.XSHG,"501018.XSHG:2.8950,159518.XSHE:0.7596,159985.XSHE:0.5571,518880.XSHG:0.2766,513520.XSHG:0.2001",501018
2025-06-20,2025-06-20,13:10:00,159518,159518.XSHE,"159518.XSHE:1.2307,513310.XSHG:0.8561,159985.XSHE:0.6041",159518
2025-06-23,2025-06-23,13:10:00,159518,159518.XSHE,"159518.XSHE:1.6766,513310.XSHG:0.8580",159518
2025-06-24,2025-06-24,13:10:00,513310,513310.XSHG,"513310.XSHG:1.0703,513500.XSHG:0.1090,159509.XSHE:0.1026,513520.XSHG:0.0847,513100.XSHG:0.0269,513400.XSHG:0.0000",513310
2025-06-25,2025-06-25,13:10:00,513120,513120.XSHG,"513120.XSHG:3.9240,159851.XSHE:2.4110,515880.XSHG:2.3323,159892.XSHE:2.2646,513090.XSHG:1.9431,513750.XSHG:1.9352,513190.XSHG:1.8226,515050.XSHG:1.6594,159869.XSHE:1.4173,159363.XSHE:1.3810",513120
2025-06-26,2025-06-26,13:10:00,159851,159851.XSHE,"159851.XSHE:3.8422,513090.XSHG:3.0573,513120.XSHG:2.9258,515880.XSHG:2.7630,513750.XSHG:2.4236,513190.XSHG:2.2319,515050.XSHG:2.1041,159363.XSHE:1.8796,159892.XSHE:1.8052,513310.XSHG:1.6366",159851
2025-06-27,2025-06-27,13:10:00,159851,159851.XSHE,"159851.XSHE:4.8439,513090.XSHG:3.5485,515880.XSHG:3.0728,513750.XSHG:2.4554,515050.XSHG:2.4100,513190.XSHG:2.2642,159363.XSHE:2.2330,513310.XSHG:1.7917,512800.XSHG:1.3289,159869.XSHE:1.2902",159851
2025-06-30,2025-06-30,13:10:00,513090,513090.XSHG,"513090.XSHG:3.9844,515880.XSHG:3.4788,515050.XSHG:2.7949,159363.XSHE:2.6410,513750.XSHG:2.3964,513190.XSHG:2.1232,513310.XSHG:1.9000,159869.XSHE:1.5314,501018.XSHG:1.4289,512800.XSHG:1.1880",513090
2025-07-01,2025-07-01,13:10:00,513090,513090.XSHG,"513090.XSHG:4.2372,515880.XSHG:3.7134,159583.XSHE:3.5513,515050.XSHG:3.0114,159363.XSHE:2.7911,513750.XSHG:2.3522,513190.XSHG:2.0852,513310.XSHG:1.8646,159869.XSHE:1.6826,512800.XSHG:1.2482",513090
2025-07-02,2025-07-02,13:10:00,159851,159851.XSHE,"159851.XSHE:4.9249,513090.XSHG:4.2024,515880.XSHG:3.4658,159583.XSHE:3.4141,515050.XSHG:2.8861,159363.XSHE:2.6138,513750.XSHG:2.2142,513190.XSHG:2.0421,159869.XSHE:1.8138,513310.XSHG:1.5559",159851
2025-07-03,2025-07-03,13:10:00,513090,513090.XSHG,"513090.XSHG:3.9556,159851.XSHE:3.8848,515880.XSHG:3.2978,159583.XSHE:3.2791,515050.XSHG:2.8530,159363.XSHE:2.3700,513750.XSHG:1.9660,513190.XSHG:1.6758,159869.XSHE:1.6464,159227.XSHE:1.4894",513090
2025-07-04,2025-07-04,13:10:00,513090,513090.XSHG,"513090.XSHG:4.4769,159851.XSHE:3.8567,515880.XSHG:3.2511,159583.XSHE:3.1696,515050.XSHG:2.9803,159363.XSHE:2.2339,159869.XSHE:1.8136,513750.XSHG:1.7787,159227.XSHE:1.5702,513190.XSHG:1.4767",513090
2025-07-07,2025-07-07,13:10:00,513090,513090.XSHG,"513090.XSHG:4.3053,159851.XSHE:3.6620,515050.XSHG:2.6872,515880.XSHG:2.6781,159869.XSHE:1.7633,159363.XSHE:1.7442,159227.XSHE:1.6342,513750.XSHG:1.3867,512800.XSHG:1.3496,512670.XSHG:1.2432",513090
2025-07-08,2025-07-08,13:10:00,513090,513090.XSHG,"513090.XSHG:4.6774,159851.XSHE:3.7992,515050.XSHG:2.7847,515880.XSHG:2.7312,159869.XSHE:1.8909,159227.XSHE:1.6845,159363.XSHE:1.6418,512800.XSHG:1.3810,516160.XSHG:1.3110,513750.XSHG:1.2652",513090
2025-07-09,2025-07-09,13:10:00,159851,159851.XSHE,"159851.XSHE:4.0256,515050.XSHG:2.9547,515880.XSHG:2.8595,159869.XSHE:2.0160,159227.XSHE:1.7784,159363.XSHE:1.7207,516160.XSHG:1.5177,512800.XSHG:1.4944,159949.XSHE:1.3823,512670.XSHG:1.3354",159851
2025-07-10,2025-07-10,13:10:00,159851,159851.XSHE,"159851.XSHE:4.0531,515050.XSHG:2.8638,515880.XSHG:2.7334,159869.XSHE:2.1598,515790.XSHG:1.7917,516160.XSHG:1.7632,512800.XSHG:1.6411,159363.XSHE:1.6026,159227.XSHE:1.4843,159949.XSHE:1.4539",159851
2025-07-11,2025-07-11,13:10:00,159851,159851.XSHE,"159851.XSHE:4.4321,515050.XSHG:2.9462,515880.XSHG:2.7748,515790.XSHG:2.2991,159869.XSHE:2.2285,516160.XSHG:1.9940,159949.XSHE:1.7040,159363.XSHE:1.6767,512800.XSHG:1.6679,159509.XSHE:1.5949",159851
2025-07-14,2025-07-14,13:10:00,515050,515050.XSHG,"515050.XSHG:2.9779,515880.XSHG:2.7206,515790.XSHG:2.6520,516160.XSHG:2.0410,159509.XSHE:1.7387,159363.XSHE:1.7002,159949.XSHE:1.6988,515210.XSHG:1.6828,512800.XSHG:1.4199,159227.XSHE:1.3329",515050
2025-07-15,2025-07-15,13:10:00,515050,515050.XSHG,"515050.XSHG:3.5250,159851.XSHE:3.3815,515880.XSHG:3.3074,515790.XSHG:2.9307,159363.XSHE:2.2405,516160.XSHG:1.9897,515210.XSHG:1.9613,159509.XSHE:1.9433,159949.XSHE:1.9084,159869.XSHE:1.5407",515050
2025-07-16,2025-07-16,13:10:00,515050,515050.XSHG,"515050.XSHG:4.1302,515880.XSHG:3.9757,515790.XSHG:3.0266,159363.XSHE:2.9626,159851.XSHE:2.9205,159509.XSHE:2.1032,159949.XSHE:2.0768,515210.XSHG:1.9824,516160.XSHG:1.8502,159915.XSHE:1.5695",515050
2025-07-17,2025-07-17,13:10:00,515050,515050.XSHG,"515050.XSHG:4.7329,515880.XSHG:4.5435,159583.XSHE:3.8001,159363.XSHE:3.6423,515790.XSHG:3.1572,159851.XSHE:2.5631,159509.XSHE:2.3269,159949.XSHE:2.2583,515210.XSHG:2.1584,516160.XSHG:1.7844",515050
2025-07-18,2025-07-18,13:10:00,159363,159363.XSHE,"159363.XSHE:4.6961,159583.XSHE:4.6876,513120.XSHG:3.1960,515790.XSHG:3.1760,159509.XSHE:2.7791,515210.XSHG:2.5231,159949.XSHE:2.5090,159892.XSHE:2.2040,516510.XSHG:2.1736,159851.XSHE:2.0956",159363
2025-07-21,2025-07-21,13:10:00,159583,159583.XSHE,"159583.XSHE:4.8835,159892.XSHE:3.5695,515210.XSHG:3.1497,515790.XSHG:3.1158,516150.XSHG:3.0539,159949.XSHE:2.6353,159509.XSHE:2.6229,562800.XSHG:2.5285,516510.XSHG:2.3771,159915.XSHE:2.0551",159583
2025-07-22,2025-07-22,13:10:00,516150,516150.XSHG,"516150.XSHG:4.3918,515210.XSHG:3.9306,562800.XSHG:3.3494,515790.XSHG:3.3237,159949.XSHE:2.9899,159509.XSHE:2.7419,516510.XSHG:2.6727,560860.XSHG:2.4976,515120.XSHG:2.4832,159992.XSHE:2.4328",516150
2025-07-23,2025-07-23,13:10:00,515210,515210.XSHG,"515210.XSHG:4.9453,562800.XSHG:4.3436,515790.XSHG:3.5337,560860.XSHG:3.2179,159949.XSHE:3.1616,516510.XSHG:2.8199,515120.XSHG:2.7614,159509.XSHE:2.7611,159992.XSHE:2.6763,159915.XSHE:2.5364",515210
2025-07-24,2025-07-24,13:10:00,560860,560860.XSHG,"560860.XSHG:3.9433,515790.XSHG:3.3428,159949.XSHE:3.1704,515120.XSHG:3.0128,159992.XSHE:2.9549,159509.XSHE:2.8263,516510.XSHG:2.8262,159915.XSHE:2.5866,515980.XSHG:2.4324,516160.XSHG:2.1975",560860
2025-07-25,2025-07-25,13:10:00,560860,560860.XSHG,"560860.XSHG:4.6610,515120.XSHG:3.3084,159992.XSHE:3.2506,159949.XSHE:3.1661,515790.XSHG:3.1191,516510.XSHG:2.9754,159915.XSHE:2.6482,159509.XSHE:2.5823,515980.XSHG:2.5579,512400.XSHG:2.5142",560860
2025-07-28,2025-07-28,13:10:00,515120,515120.XSHG,"515120.XSHG:3.6380,159992.XSHE:3.5783,159949.XSHE:3.0597,516510.XSHG:2.8448,512400.XSHG:2.7805,515980.XSHG:2.7161,515790.XSHG:2.6457,159915.XSHE:2.5890,513750.XSHG:2.5418,512170.XSHG:2.3609",515120
2025-07-29,2025-07-29,13:10:00,515120,515120.XSHG,"515120.XSHG:4.3231,159992.XSHE:4.2455,159949.XSHE:3.1794,516510.XSHG:3.0097,512400.XSHG:2.9872,515980.XSHG:2.9409,513750.XSHG:2.7642,512170.XSHG:2.7340,159915.XSHE:2.6923,512010.XSHG:2.4512",515120
2025-07-30,2025-07-30,13:10:00,512170,512170.XSHG,"512170.XSHG:3.3413,513750.XSHG:3.3164,159949.XSHE:3.2845,515980.XSHG:3.2649,516510.XSHG:3.1359,512400.XSHG:3.1057,512010.XSHG:3.1018,159915.XSHE:2.8132,159819.XSHE:2.7458,515220.XSHG:2.1049",512170
2025-07-31,2025-07-31,13:10:00,560860,560860.XSHG,"560860.XSHG:4.8745,515980.XSHG:3.6242,512170.XSHG:3.5927,512010.XSHG:3.5845,513750.XSHG:3.5683,516510.XSHG:3.4118,159949.XSHE:3.1559,159819.XSHE:3.1177,159915.XSHE:2.7063,512400.XSHG:2.5285",560860
2025-08-01,2025-08-01,13:10:00,159509,159509.XSHE,"159509.XSHE:1.5451,513500.XSHG:0.5031,513100.XSHG:0.5014,501018.XSHG:0.2719",159509
2025-08-04,2025-08-04,13:10:00,518880,518880.XSHG,518880.XSHG:0.0001,518880
2025-08-05,2025-08-05,13:10:00,159509,159509.XSHE,"159509.XSHE:1.1809,513290.XSHG:0.5151,513500.XSHG:0.3723,159985.XSHE:0.0600,518880.XSHG:0.0002",159509
2025-08-06,2025-08-06,13:10:00,159509,159509.XSHE,"159509.XSHE:1.1178,159985.XSHE:0.0508,161226.XSHE:0.0228,159502.XSHE:0.0191,518880.XSHG:0.0010",159509
2025-08-07,2025-08-07,13:10:00,159583,159583.XSHE,"159583.XSHE:4.9569,588790.XSHG:3.9930,516150.XSHG:3.9246,515050.XSHG:3.8270,515980.XSHG:3.4571,562800.XSHG:3.1057,515120.XSHG:3.0790,159992.XSHE:2.9969,159819.XSHE:2.9409,516510.XSHG:2.8322",159583
2025-08-08,2025-08-08,13:10:00,159583,159583.XSHE,"159583.XSHE:4.5582,516150.XSHG:4.1165,159363.XSHE:4.0971,588790.XSHG:3.5456,562800.XSHG:3.3807,515050.XSHG:3.2905,515980.XSHG:3.0616,560860.XSHG:2.4987,159819.XSHE:2.4834,588220.XSHG:2.4813",159583
2025-08-11,2025-08-11,13:10:00,159509,159509.XSHE,"159509.XSHE:1.2221,513500.XSHG:0.3258,513100.XSHG:0.3157,513520.XSHG:0.2623,513310.XSHG:0.1041,159985.XSHE:0.0520,518880.XSHG:0.0197,161226.XSHE:0.0048,159980.XSHE:0.0001",159509
2025-08-12,2025-08-12,13:10:00,159583,159583.XSHE,"159583.XSHE:3.7300,588790.XSHG:3.1136,513120.XSHG:3.0873,159892.XSHE:2.9799,159363.XSHE:2.9708,562800.XSHG:2.8530,515050.XSHG:2.7928,515980.XSHG:2.7537,159218.XSHE:2.5948,516150.XSHG:2.5694",159583
2025-08-13,2025-08-13,13:10:00,159583,159583.XSHE,"159583.XSHE:4.4914,159363.XSHE:3.5645,515050.XSHG:3.3974,515980.XSHG:3.3940,588790.XSHG:3.2535,159218.XSHE:2.9157,588220.XSHG:2.7856,562800.XSHG:2.6084,159892.XSHE:2.5248,513120.XSHG:2.4981",159583
2025-08-14,2025-08-14,13:10:00,159583,159583.XSHE,"159583.XSHE:4.9459,515980.XSHG:4.0038,159363.XSHE:3.8619,515050.XSHG:3.7828,588790.XSHG:3.2146,159218.XSHE:2.7609,588220.XSHG:2.7511,159819.XSHE:2.6645,562800.XSHG:2.2360,513120.XSHG:2.2251",159583
2025-08-15,2025-08-15,13:10:00,159583,159583.XSHE,"159583.XSHE:4.8356,515980.XSHG:4.2657,515050.XSHG:3.9692,159363.XSHE:3.8287,588790.XSHG:3.0111,588220.XSHG:2.8517,159819.XSHE:2.7370,159218.XSHE:2.5130,588200.XSHG:2.3392,159206.XSHE:2.1773",159583
2025-08-18,2025-08-18,13:10:00,159363,159363.XSHE,"159363.XSHE:4.5862,515050.XSHG:4.5821,588790.XSHG:3.6074,588220.XSHG:3.3879,159819.XSHE:3.2871,588200.XSHG:3.0561,159218.XSHE:2.6201,159206.XSHE:2.4816,159667.XSHE:2.3585,562800.XSHG:2.2771",159363
2025-08-19,2025-08-19,13:10:00,588790,588790.XSHG,"588790.XSHG:3.9788,159819.XSHE:3.7543,588220.XSHG:3.6099,588200.XSHG:3.4444,516150.XSHG:2.8489,159206.XSHE:2.6218,159218.XSHE:2.5903,159667.XSHE:2.5814,562800.XSHG:2.3842,562500.XSHG:2.3708",588790
2025-08-20,2025-08-20,13:10:00,588790,588790.XSHG,"588790.XSHG:4.2023,159819.XSHE:4.1644,588200.XSHG:3.4884,588220.XSHG:3.3764,516150.XSHG:3.0779,159667.XSHE:2.5539,159206.XSHE:2.4977,159967.XSHE:2.4014,159949.XSHE:2.3814,562500.XSHG:2.3537",588790
2025-08-21,2025-08-21,13:10:00,588200,588200.XSHG,"588200.XSHG:4.9014,588220.XSHG:4.0060,516150.XSHG:3.3229,159967.XSHE:2.9884,159949.XSHE:2.9798,516510.XSHG:2.9639,512480.XSHG:2.9525,159667.XSHE:2.8179,159206.XSHE:2.6866,562500.XSHG:2.6780",588200
