date,value_ths,positions_ths,positions_raw_ths,value_jq,positions_jq,positions_raw_jq,same_position_symbol
2022-07-04,3208876.82,['159967'],159967.SZ:4555400:3202446.20,3395574.66,['159967'],159967.XSHE:4821000:3389163.00,True
2022-07-05,3158188.25,['159992'],159992.SZ:2774300:3151604.80,3342263.6,['159992'],159992.XSHE:2936400:3335750.40,True
2022-07-06,3101894.68,['562800'],562800.SH:3152300:3098710.90,3283428.12,['562800'],562800.XSHG:3333800:3277125.40,True
2022-07-07,3142058.68,['511880'],511880.SH:30900:3123804.60,3326071.09,['511880'],511880.XSHG:32800:3315883.20,True
2022-07-08,3142305.88,['511880'],511880.SH:30900:3124051.80,3326333.49,['511880'],511880.XSHG:32800:3316145.60,True
2022-07-11,3142522.18,['511880'],511880.SH:30900:3124268.10,3326563.09,['511880'],511880.XSHG:32800:3316375.20,True
2022-07-12,3137802.16,['513100'],513100.SH:3842300:3135316.80,3325833.91,['513100'],513100.XSHG:4068000:3319488.00,True
2022-07-13,3142019.29,['513500'],513500.SH:2578700:3138277.90,3333371.47,['513500'],513500.XSHG:2733800:3327034.60,True
2022-07-14,3117818.42,['511880'],511880.SH:30600:3093996.60,3305145.66,['511880'],511880.XSHG:32600:3296218.60,True
2022-07-15,3113622.98,['513100'],513100.SH:3784800:3107320.80,3300864.55,['513100'],513100.XSHG:4012800:3294508.80,True
2022-07-18,3189318.98,['513100'],513100.SH:3784800:3183016.80,3381113.55,['513100'],513100.XSHG:4012300:3374344.30,True
2022-07-19,3143901.38,['513100'],513100.SH:3784800:3137599.20,3332965.95,['513100'],513100.XSHG:4012300:3326196.70,True
2022-07-20,3232546.96,['513500'],513500.SH:2562400:3226061.60,3427282.2,['513500'],513500.XSHG:2717000:3420703.00,True
2022-07-21,3232955.25,['513100'],513100.SH:3747300:3226425.30,3430770.5,['513100'],513100.XSHG:3977000:3424197.00,True
2022-07-22,3255439.05,['513100'],513100.SH:3747300:3248909.10,3454627.5,['513100'],513100.XSHG:3976600:3447712.20,True
2022-07-25,3206724.15,['513100'],513100.SH:3747300:3200194.20,3402931.7,['513100'],513100.XSHG:3976600:3396016.40,True
2022-07-26,3187987.65,['513100'],513100.SH:3747300:3181457.70,3383043.7,['513100'],513100.XSHG:3976700:3376218.30,True
2022-07-27,3187987.65,['513100'],513100.SH:3747300:3181457.70,3383043.7,['513100'],513100.XSHG:3976700:3376218.30,True
2022-07-28,3244197.15,['513100'],513100.SH:3747300:3237667.20,3442689.2,['513100'],513100.XSHG:3976600:3435782.40,True
2022-07-29,3334127.05,['513100'],513100.SH:3747200:3327513.60,3538122.0,['513100'],513100.XSHG:3976400:3531043.20,True
2022-08-01,3326632.65,['513100'],513100.SH:3747200:3320019.20,3530169.2,['513100'],513100.XSHG:3976400:3523090.40,True
2022-08-02,3326632.65,['513100'],513100.SH:3747200:3320019.20,3530169.2,['513100'],513100.XSHG:3976400:3523090.40,True
2022-08-03,3326632.65,['513100'],513100.SH:3747200:3320019.20,3530169.2,['513100'],513100.XSHG:3976400:3523090.40,True
2022-08-04,3420307.24,['513100'],513100.SH:3747000:3413517.00,3629573.8,['513100'],513100.XSHG:3976200:3622318.20,True
2022-08-05,3435290.43,['513100'],513100.SH:3746900:3428413.50,3645473.8,['513100'],513100.XSHG:3976100:3638131.50,True
2022-08-08,3424049.73,['513100'],513100.SH:3746900:3417172.80,3633540.8,['513100'],513100.XSHG:3976200:3626294.40,True
2022-08-09,3397821.43,['513100'],513100.SH:3746900:3390944.50,3605707.4,['513100'],513100.XSHG:3976200:3598461.00,True
2022-08-10,3349111.73,['513100'],513100.SH:3746900:3342234.80,3554011.7,['513100'],513100.XSHG:3976300:3546859.60,True
2022-08-11,3465265.63,['513100'],513100.SH:3746900:3458388.70,3677271.4,['513100'],513100.XSHG:3976000:3669848.00,True
2022-08-12,3431543.53,['513100'],513100.SH:3746900:3424666.60,3641487.4,['513100'],513100.XSHG:3976000:3634064.00,True
2022-08-15,3501326.1,['512480'],512480.SH:3385800:3494145.60,3715908.11,['512480'],512480.XSHG:3593800:3708801.60,True
2022-08-16,3470848.9,['512480'],512480.SH:3385900:3463775.70,3683558.91,['512480'],512480.XSHG:3593500:3676150.50,True
2022-08-17,3466425.03,['513100'],513100.SH:3684100:3459369.90,3679230.94,['513100'],513100.XSHG:3910700:3672147.30,True
2022-08-18,3438897.5,['512480'],512480.SH:3328800:3435321.60,3653909.01,['512480'],512480.XSHG:3533900:3646984.80,True
2022-08-19,3362900.39,['513100'],513100.SH:3620300:3359638.40,3580925.29,['513100'],513100.XSHG:3851300:3574006.40,True
2022-08-22,3309960.59,['513500'],513500.SH:2441400:3303214.20,3524953.05,['513500'],513500.XSHG:2600300:3518205.90,True
2022-08-23,3266015.39,['513500'],513500.SH:2441400:3259269.00,3478143.25,['513500'],513500.XSHG:2600100:3471133.50,True
2022-08-24,3272498.61,['515220'],515220.SH:1234200:3264459.00,3481473.63,['515220'],515220.XSHG:1313700:3474736.50,True
2022-08-25,3417528.69,['159985'],159985.SZ:2059500:3410532.00,3638837.14,['159985'],159985.XSHE:2193100:3631773.60,True
2022-08-26,3366041.19,['159985'],159985.SZ:2059500:3359044.50,3584004.64,['159985'],159985.XSHE:2193000:3576783.00,True
2022-08-29,3382517.19,['159985'],159985.SZ:2059500:3375520.50,3601548.64,['159985'],159985.XSHE:2193000:3594327.00,True
2022-08-30,3340924.84,['518880'],518880.SH:881500:3334714.50,3558553.41,['518880'],518880.XSHG:938800:3551480.40,True
2022-08-31,3335372.9,['159985'],159985.SZ:2032000:3330448.00,3554221.71,['159985'],159985.XSHE:2164400:3547451.60,True
2022-09-01,3312063.25,['511880'],511880.SH:32500:3292965.00,3529605.25,['511880'],511880.XSHG:34700:3515873.40,True
2022-09-02,3339425.41,['159985'],159985.SZ:2011200:3332558.40,3558913.25,['159985'],159985.XSHE:2143700:3552110.90,True
2022-09-05,3375627.01,['159985'],159985.SZ:2011200:3368760.00,3597495.75,['159985'],159985.XSHE:2143400:3590195.00,True
2022-09-06,3323335.81,['159985'],159985.SZ:2011200:3316468.80,3541762.25,['159985'],159985.XSHE:2143500:3534631.50,True
2022-09-07,3347470.21,['159985'],159985.SZ:2011200:3340603.20,3567484.25,['159985'],159985.XSHE:2143500:3560353.50,True
2022-09-08,3347470.21,['159985'],159985.SZ:2011200:3340603.20,3567479.65,['159985'],159985.XSHE:2143400:3560187.40,True
2022-09-09,3357526.21,['159985'],159985.SZ:2011200:3350659.20,3578196.65,['159985'],159985.XSHE:2143400:3570904.40,True
2022-09-13,3507262.34,['515220'],515220.SH:1284400:3496136.80,3734038.8,['515220'],515220.XSHG:1369100:3726690.20,True
2022-09-14,3456069.1,['512890'],512890.SH:3919400:3449072.00,3681209.39,['512890'],512890.XSHG:4175200:3674176.00,True
2022-09-15,3491343.7,['512890'],512890.SH:3919400:3484346.60,3718778.69,['512890'],512890.XSHG:4174700:3711308.30,True
2022-09-16,3417848.87,['159985'],159985.SZ:1971600:3410868.00,3640860.65,['159985'],159985.XSHE:2100500:3633865.00,True
2022-09-19,3427706.87,['159985'],159985.SZ:1971600:3420726.00,3651359.35,['159985'],159985.XSHE:2100300:3644020.50,True
2022-09-20,3443479.67,['159985'],159985.SZ:1971600:3436498.80,3668161.75,['159985'],159985.XSHE:2100300:3660822.90,True
2022-09-21,3482911.67,['159985'],159985.SZ:1971600:3475930.80,3710161.05,['159985'],159985.XSHE:2100200:3702652.60,True
2022-09-22,3494741.27,['159985'],159985.SZ:1971600:3487760.40,3722762.25,['159985'],159985.XSHE:2100200:3715253.80,True
2022-09-23,3463195.67,['159985'],159985.SZ:1971600:3456214.80,3689159.05,['159985'],159985.XSHE:2100200:3681650.60,True
2022-09-26,3413020.16,['511880'],511880.SH:33400:3387261.00,3635893.38,['511880'],511880.XSHG:35700:3620515.50,True
2022-09-27,3400100.58,['159985'],159985.SZ:1944500:3393152.50,3622309.4,['159985'],159985.XSHE:2071800:3615291.00,True
2022-09-28,3433157.08,['159985'],159985.SZ:1944500:3426209.00,3657523.2,['159985'],159985.XSHE:2071600:3650159.20,True
2022-09-29,3507048.08,['159985'],159985.SZ:1944500:3500100.00,3736238.2,['159985'],159985.XSHE:2071500:3728700.00,True
2022-09-30,3456491.08,['159985'],159985.SZ:1944500:3449543.00,3682374.7,['159985'],159985.XSHE:2071600:3675018.40,True
2022-10-10,3466213.58,['159985'],159985.SZ:1944500:3459265.50,3692728.1,['159985'],159985.XSHE:2071500:3685198.50,True
2022-10-11,3429761.01,['161226'],161226.SZ:5407300:3422820.90,3654260.18,['161226'],161226.XSHE:5761900:3647282.70,True
2022-10-12,3402719.8,['161226'],161226.SZ:5407400:3395847.20,3625444.48,['161226'],161226.XSHE:5761500:3618222.00,True
2022-10-13,3367372.52,['159985'],159985.SZ:1894300:3358593.90,3580367.44,['159985'],159985.XSHE:2015500:3573481.50,True
2022-10-14,3427992.24,['159985'],159985.SZ:1895200:3420836.00,3644856.04,['159985'],159985.XSHE:2015200:3637436.00,True
2022-10-17,3342702.23,['159985'],159985.SZ:1895300:3335728.00,3554166.04,['159985'],159985.XSHE:2015300:3546928.00,True
2022-10-18,3299110.33,['159985'],159985.SZ:1895300:3292136.10,3507808.14,['159985'],159985.XSHE:2015400:3500749.80,True
2022-10-19,3282999.7,['511880'],511880.SH:32100:3258599.40,3492900.57,['511880'],511880.XSHG:34300:3481930.20,True
2022-10-20,3283160.2,['511880'],511880.SH:32100:3258759.90,3493072.07,['511880'],511880.XSHG:34300:3482101.70,True
2022-10-21,3283449.1,['511880'],511880.SH:32100:3259048.80,3493380.77,['511880'],511880.XSHG:34300:3482410.40,True
2022-10-24,3263464.25,['159883'],159883.SZ:4775400:3252047.40,3467173.55,['159883'],159883.XSHE:5081500:3460501.50,True
2022-10-25,3193502.77,['501018'],501018.SH:563100:707816.70,3394835.48,['501018'],501018.XSHG:2252789:2831755.77,True
2022-10-26,3188664.58,"['501018', '513290']",501018.SH:208300:260583.30|513290.SH:1820900:1875527.00,3381474.58,"['501018', '513290']",501018.XSHG:833489:1042694.74|513290.XSHG:2270800:2338924.00,True
2022-10-27,3242068.85,['513290'],513290.SH:3065700:3234313.50,3465536.41,['513290'],513290.XSHG:3278300:3458606.50,True
2022-10-28,3189946.89,['513290'],513290.SH:3066900:3183442.20,3409800.31,['513290'],513290.XSHG:3278400:3402979.20,True
2022-10-31,3368834.8,"['513030', '513290']",513030.SH:2166700:2097365.60|513290.SH:1163200:1271377.60,3607996.72,['513030'],513030.XSHG:3720200:3601153.60,False
2022-11-01,3378872.84,['513030'],513030.SH:3472800:3372088.80,3619151.12,['513030'],513030.XSHG:3719800:3611925.80,True
2022-11-02,3354563.24,['513030'],513030.SH:3472800:3347779.20,3593112.52,['513030'],513030.XSHG:3719800:3585887.20,True
2022-11-03,3301442.73,"['513030', '515400']",513030.SH:1986600:1879323.60|515400.SH:1934800:1422078.00,3549969.99,['515400'],515400.XSHG:4820700:3543214.50,False
2022-11-04,3315821.77,['159998'],159998.SZ:4020700:3300994.70,3597904.52,['159998'],159998.XSHE:4374000:3591054.00,True
2022-11-07,3290713.43,['513360'],513360.SH:6957800:3284081.60,3570947.63,['513360'],513360.XSHG:7551100:3564119.20,True
2022-11-08,3281899.02,['159998'],159998.SZ:3984700:3275423.40,3569398.13,['159998'],159998.XSHE:4334200:3562712.40,True
2022-11-09,3212506.71,"['159892', '159998']",159892.SZ:4111800:2516421.60|159998.SZ:857200:696046.40,3485561.53,['159892'],159892.XSHE:5684400:3478852.80,False
2022-11-10,3177746.05,['159892'],159892.SZ:5231300:3170167.80,3451453.13,['159892'],159892.XSHE:5683900:3444443.40,True
2022-11-11,3308517.0,['159892'],159892.SZ:5232600:3301770.60,3593547.63,['159892'],159892.XSHE:5683500:3586288.50,True
2022-11-14,3504804.79,['513030'],513030.SH:3366300:3494219.40,3797805.16,['513030'],513030.XSHG:3651700:3790464.60,True
2022-11-15,3517310.6,['515400'],515400.SH:4517700:3501217.50,3798287.86,['515400'],515400.XSHG:4891700:3791067.50,True
2022-11-16,3543120.71,['513030'],513030.SH:3367600:3539347.60,3825191.94,['513030'],513030.XSHG:3632700:3817967.70,True
2022-11-17,3651115.76,['515400'],515400.SH:4595200:3643993.60,3942186.4,['515400'],515400.XSHG:4962000:3934866.00,True
2022-11-18,3582186.55,['515400'],515400.SH:4595000:3574910.00,3867766.6,['515400'],515400.XSHG:4961200:3859813.60,True
2022-11-21,3529270.39,['513180'],513180.SH:7087000:3522239.00,3816028.9,['513180'],513180.XSHG:7663600:3808809.20,True
2022-11-22,3449843.61,['513030'],513030.SH:2545300:2680200.90,3720405.26,['513030'],513030.XSHG:3526400:3713299.20,True
2022-11-23,3490056.45,['513030'],513030.SH:3261200:3482961.60,3773295.06,['513030'],513030.XSHG:3526000:3765768.00,True
2022-11-24,3519407.25,['513030'],513030.SH:3261200:3512312.40,3805023.96,['513030'],513030.XSHG:3525900:3797394.30,True
2022-11-25,3548758.05,['513030'],513030.SH:3261200:3541663.20,3836752.06,['513030'],513030.XSHG:3525800:3829018.80,True
2022-11-28,3525929.65,['513030'],513030.SH:3261200:3518834.80,3812066.56,['513030'],513030.XSHG:3525900:3804446.10,True
2022-11-29,3493317.65,['513030'],513030.SH:3261200:3486222.80,3776807.56,['513030'],513030.XSHG:3525900:3769187.10,True
2022-11-30,3475447.33,"['513030', '513520']",513030.SH:791900:841789.70|513520.SH:1137900:1236897.30,3765342.58,['513520'],513520.XSHG:3457400:3758193.80,False
2022-12-01,3474081.86,"['513090', '513520']",513090.SH:2988100:3233124.20|513520.SH:217300:237943.50,3767896.61,['513090'],513090.XSHG:3475600:3760599.20,False
2022-12-02,3421477.03,['513090'],513090.SH:3206100:3414496.50,3708806.01,['513090'],513090.XSHG:3475400:3701301.00,True
2022-12-05,3568957.63,['513090'],513090.SH:3206100:3561977.10,3868667.21,['513090'],513090.XSHG:3475200:3860947.20,True
2022-12-06,3556128.23,['513090'],513090.SH:3206000:3549042.00,3854766.41,['513090'],513090.XSHG:3475200:3847046.40,True
2022-12-07,3557149.07,['512200'],512200.SH:4646600:3550002.40,3852795.16,['512200'],512200.XSHG:5033300:3845441.20,True
2022-12-08,3617549.97,['512200'],512200.SH:4646500:3610330.50,3918223.76,['512200'],512200.XSHG:5032600:3910330.20,True
2022-12-09,3701181.27,['512200'],512200.SH:4646400:3693888.00,4008804.76,['512200'],512200.XSHG:5032500:4000837.50,True
2022-12-12,3566954.14,['513330'],513330.SH:7705100:3552051.10,3855459.89,['513330'],513330.XSHG:8347200:3848059.20,True
2022-12-13,3605474.25,['513330'],513330.SH:7721500:3598219.00,3897189.99,['513330'],513330.XSHG:8346300:3889375.80,True
2022-12-14,3654735.48,['161226'],161226.SZ:4523100:3351617.10,3944984.22,['161226'],161226.XSHE:5313800:3937525.80,True
2022-12-15,3588483.79,['161226'],161226.SZ:4932900:3581285.40,3865270.62,['161226'],161226.XSHE:5313400:3857528.40,True
2022-12-16,3507572.6,"['159985', '161226']",159985.SZ:1450200:2778583.20|161226.SZ:1017400:727441.00,3769106.88,['159985'],159985.XSHE:1963400:3761874.40,False
2022-12-19,3460469.45,['511880'],511880.SH:33800:3439014.80,3705684.05,['511880'],511880.XSHG:36300:3693379.80,True
2022-12-20,3460570.85,['511880'],511880.SH:33800:3439116.20,3705792.95,['511880'],511880.XSHG:36300:3693488.70,True
2022-12-21,3464028.97,['161226'],161226.SZ:4729100:3461701.20,3714748.49,['161226'],161226.XSHE:5065100:3707653.20,True
2022-12-22,3430963.45,['161226'],161226.SZ:4722900:3424102.50,3679291.29,['161226'],161226.XSHE:5064600:3671835.00,True
2022-12-23,3414750.37,"['159985', '161226']",159985.SZ:1064600:2057871.80|161226.SZ:1879100:1356710.20,3660799.82,['159985'],159985.XSHE:1890200:3653756.60,False
2022-12-26,3476042.37,['161226'],161226.SZ:3735700:2712118.20,3758339.9,['161226'],161226.XSHE:5166900:3751169.40,True
2022-12-27,3487845.01,['159985'],159985.SZ:1753500:3480697.50,3773613.68,['159985'],159985.XSHE:1897400:3766339.00,True
2022-12-28,3455074.99,['512690'],512690.SH:4032800:3448044.00,3738527.56,['512690'],512690.XSHG:4364200:3731391.00,True
2022-12-29,3431550.83,['159985'],159985.SZ:1724300:3424459.80,3713441.02,['159985'],159985.XSHE:1866200:3706273.20,True
2022-12-30,3472934.03,['159985'],159985.SZ:1724300:3465843.00,3758222.62,['159985'],159985.XSHE:1866000:3750660.00,True
2023-01-03,3481555.53,['159985'],159985.SZ:1724300:3474464.50,3767552.62,['159985'],159985.XSHE:1866000:3759990.00,True
2023-01-04,3452529.97,['513360'],513360.SH:6253400:3445623.40,3732745.77,['513360'],513360.XSHG:6761700:3725696.70,True
2023-01-05,3421262.97,['513360'],513360.SH:6253400:3414356.40,3698936.27,['513360'],513360.XSHG:6760900:3691451.40,True
2023-01-06,3458783.37,['513360'],513360.SH:6253400:3451876.80,3739496.77,['513360'],513360.XSHG:6760800:3731961.60,True
2023-01-09,3583845.96,['513360'],513360.SH:6253000:3576716.00,3874707.37,['513360'],513360.XSHG:6760400:3866948.80,True
2023-01-10,3590600.14,['513120'],513120.SH:3435500:3583226.50,3882394.22,['513120'],513120.XSHG:3715200:3874953.60,True
2023-01-11,3673052.14,['513120'],513120.SH:3435500:3665678.50,3971560.62,['513120'],513120.XSHG:3714600:3963478.20,True
2023-01-12,3628390.64,['513120'],513120.SH:3435500:3621017.00,3923265.22,['513120'],513120.XSHG:3714800:3915399.20,True
2023-01-13,3786423.64,['513120'],513120.SH:3435500:3779050.00,4094138.02,['513120'],513120.XSHG:3714600:4086060.00,True
2023-01-16,3874605.67,['512010'],512010.SH:7295700:3874016.70,4197785.35,['512010'],512010.XSHG:7890200:4189696.20,True
2023-01-17,3852686.41,['512010'],512010.SH:7282300:3845054.40,4174109.25,['512010'],512010.XSHG:7889700:4165761.60,True
2023-01-18,3816274.91,['512010'],512010.SH:7282300:3808642.90,4134655.75,['512010'],512010.XSHG:7889800:4126365.40,True
2023-01-19,3896376.11,['512010'],512010.SH:7282000:3888588.00,4221439.75,['512010'],512010.XSHG:7889400:4212939.60,True
2023-01-20,3881812.11,['512010'],512010.SH:7282000:3874024.00,4205655.95,['512010'],512010.XSHG:7889500:4197214.00,True
2023-01-30,3845402.11,['512010'],512010.SH:7282000:3837614.00,4166208.45,['512010'],512010.XSHG:7889500:4157766.50,True
2023-01-31,3758516.44,['159851'],159851.SZ:2872600:3159860.00,4071221.77,['159851'],159851.XSHE:3694000:4063400.00,True
2023-02-01,3862366.67,['159852'],159852.SZ:4092000:3858756.00,4199110.89,['159852'],159852.XSHE:4444500:4191163.50,True
2023-02-02,3871852.06,['515400'],515400.SH:4498300:3864039.70,4209812.43,['515400'],515400.XSHG:4891400:4201712.60,True
2023-02-03,3934828.26,['515400'],515400.SH:4498300:3927015.90,4278279.83,['515400'],515400.XSHG:4891000:4269843.00,True
2023-02-06,3975307.35,['515400'],515400.SH:4498200:3967412.40,4322292.83,['515400'],515400.XSHG:4890800:4313685.60,True
2023-02-07,3985484.18,['513030'],513030.SH:2132600:2373583.80,4331209.8,['513030'],513030.XSHG:3884000:4322892.00,True
2023-02-08,3992242.76,['513310'],513310.SH:1797400:1907041.40,4333455.42,['513310'],513310.XSHG:4076500:4325166.50,True
2023-02-09,4039783.12,['513310'],513310.SH:3734700:4029741.30,4406823.92,['513310'],513310.XSHG:4076000:4398004.00,True
2023-02-10,4009904.03,['513310'],513310.SH:3736500:4001791.50,4374215.92,['513310'],513310.XSHG:4076000:4365396.00,True
2023-02-13,3987485.03,['513310'],513310.SH:3736500:3979372.50,4349754.82,['513310'],513310.XSHG:4076100:4341046.50,True
2023-02-14,4029056.44,"['513310', '515980']",513310.SH:433500:466012.50|515980.SH:3958900:3563010.00,4401011.74,['515980'],515980.XSHG:4880700:4392630.00,False
2023-02-15,4091334.76,['159869'],159869.SZ:4339000:4078660.00,4478582.18,['159869'],159869.XSHE:4755300:4469982.00,True
2023-02-16,4118834.98,['159819'],159819.SZ:5068100:4110229.10,4513926.17,['159819'],159819.XSHE:5554900:4505023.90,True
2023-02-17,3969702.31,['513030'],513030.SH:1337400:1504575.00,4348107.71,['513030'],513030.XSHG:3857600:4339800.00,True
2023-02-20,4007980.2,['513030'],513030.SH:3190500:3637170.00,4405962.71,['513030'],513030.XSHG:3857200:4397208.00,True
2023-02-21,3982722.49,['513030'],513030.SH:3511200:3974678.40,4375105.11,['513030'],513030.XSHG:3857200:4366350.40,True
2023-02-22,3932790.38,"['159869', '513030']",159869.SZ:1634300:1518264.70|513030.SH:2157700:2414466.30,4322523.16,['159869'],159869.XSHE:4644000:4314276.00,False
2023-02-23,3921846.62,['513030'],513030.SH:3254900:3671527.20,4240947.02,['513030'],513030.XSHG:3752500:4232820.00,True
2023-02-24,3945236.58,['513030'],513030.SH:3468900:3937201.50,4267208.32,['513030'],513030.XSHG:3752100:4258633.50,True
