trade_date,target_symbol,is_weak,candidates_json,local_target,jq_target,jq_top10_raw,target_match
2024-11-05,516160,False,"[{""symbol"": ""516160"", ""rank"": 1, ""momentum_score"": 2.6211583113326506, ""annualized_return"": 4.766417716121339, ""r_squared"": 0.5499220730208287, ""close"": 2.217}, {""symbol"": ""159667"", ""rank"": 2, ""momentum_score"": 2.604101181303164, ""annualized_return"": 4.609182683681382, ""r_squared"": 0.5649811170476872, ""close"": 0.3314466776045939}]",516160,159638,"159638.XSHE:3.8747,512660.XSHG:3.8302,512670.XSHG:3.5039,512100.XSHG:2.7703,516160.XSHG:2.5784,159667.XSHE:2.5456,512880.XSHG:2.1202,512200.XSHG:1.9062,562800.XSHG:1.8330,512980.XSHG:1.4206",False
2024-11-06,515400,False,"[{""symbol"": ""515400"", ""rank"": 1, ""momentum_score"": 4.950737171866284, ""annualized_return"": 7.42155775947206, ""r_squared"": 0.6670752060842897, ""close"": 0.858}, {""symbol"": ""515790"", ""rank"": 2, ""momentum_score"": 4.491018145652605, ""annualized_return"": 7.4162108646417995, ""r_squared"": 0.6055677525384817, ""close"": 0.895}]",515400,159516,"159516.XSHE:4.9109,515400.XSHG:4.8555,562590.XSHG:4.7240,515790.XSHG:4.6123,159852.XSHE:4.0596,159638.XSHE:3.8840,516510.XSHG:3.7677,159998.XSHE:3.7583,512660.XSHG:3.7531,588200.XSHG:3.5310",False
2024-11-07,515400,False,"[{""symbol"": ""515400"", ""rank"": 1, ""momentum_score"": 4.822255790670875, ""annualized_return"": 6.863992411286324, ""r_squared"": 0.7025438697661928, ""close"": 0.881}]",515400,561980,"561980.XSHG:4.6581,515400.XSHG:4.1987,512480.XSHG:4.1818,159995.XSHE:4.0469,159516.XSHE:3.3709,562590.XSHG:3.2582,159998.XSHE:3.0774,515790.XSHG:3.0676,563300.XSHG:3.0060,512660.XSHG:2.9842",False
2024-11-08,562590,False,"[{""symbol"": ""562590"", ""rank"": 1, ""momentum_score"": 3.583878231807491, ""annualized_return"": 5.671749721857104, ""r_squared"": 0.6318822951577665, ""close"": 0.41221258134490235}, {""symbol"": ""159852"", ""rank"": 2, ""momentum_score"": 3.5375241805429725, ""annualized_return"": 5.535568694339387, ""r_squared"": 0.6390534335090822, ""close"": 0.862}, {""symbol"": ""516510"", ""rank"": 3, ""momentum_score"": 3.3310265299536383, ""annualized_return"": 4.758178073499606, ""r_squared"": 0.7000634441374936, ""close"": 1.2}, {""symbol"": ""512660"", ""rank"": 4, ""momentum_score"": 3.2400133766119983, ""annualized_return"": 4.591139964761029, ""r_squared"": 0.7057099982750454, ""close"": 1.185}]",562590,561980,"561980.XSHG:4.8374,512480.XSHG:3.8847,159995.XSHE:3.8828,159998.XSHE:3.8382,159516.XSHE:3.6003,159852.XSHE:3.5375,562590.XSHG:3.5301,516510.XSHG:3.3714,159638.XSHE:3.3481,512660.XSHG:3.1110",False
2024-11-11,159998,False,"[{""symbol"": ""159998"", ""rank"": 1, ""momentum_score"": 4.923648085622014, ""annualized_return"": 7.526313670674417, ""r_squared"": 0.6541911885504523, ""close"": 1.006}]",159998,159998,"159998.XSHE:4.7591,159516.XSHE:4.7123,562590.XSHG:4.5491,159852.XSHE:4.0618,512480.XSHG:3.9823,159995.XSHE:3.9506,516510.XSHG:3.8739,159638.XSHE:3.8138,512660.XSHG:3.5590,563300.XSHG:3.3652",True
2024-11-12,562800,False,"[{""symbol"": ""562800"", ""rank"": 1, ""momentum_score"": 4.970464991571115, ""annualized_return"": 7.521213784355705, ""r_squared"": 0.6608594216414636, ""close"": 0.579}, {""symbol"": ""516510"", ""rank"": 2, ""momentum_score"": 4.663697122469207, ""annualized_return"": 6.572167992775999, ""r_squared"": 0.7096131942451036, ""close"": 1.238}]",562800,516510,"516510.XSHG:4.8551,563300.XSHG:4.5944,159995.XSHE:4.3404,159638.XSHE:4.3107,512480.XSHG:4.2629,512660.XSHG:4.0112,159667.XSHE:3.8591,512100.XSHG:3.2438,512670.XSHG:2.9367,515790.XSHG:2.7476",False
2024-11-13,512880,False,"[{""symbol"": ""512880"", ""rank"": 1, ""momentum_score"": 4.71003889399623, ""annualized_return"": 6.769273573278993, ""r_squared"": 0.6957968004999268, ""close"": 1.286}, {""symbol"": ""159995"", ""rank"": 2, ""momentum_score"": 4.613530393419506, ""annualized_return"": 6.578348941639468, ""r_squared"": 0.7013204125151977, ""close"": 1.323}]",512880,512880,"512880.XSHG:4.5404,159995.XSHE:4.3724,512100.XSHG:4.3450,512480.XSHG:4.1378,515790.XSHG:3.4516,562500.XSHG:3.1967,159840.XSHE:3.1778,515030.XSHG:3.1159,516520.XSHG:3.0865,159755.XSHE:3.0826",True
2024-11-14,515790,False,"[{""symbol"": ""515790"", ""rank"": 1, ""momentum_score"": 3.0905958049175397, ""annualized_return"": 4.379583157487956, ""r_squared"": 0.7056826400552343, ""close"": 0.882}, {""symbol"": ""510500"", ""rank"": 2, ""momentum_score"": 2.823776051717323, ""annualized_return"": 3.2532164286846923, ""r_squared"": 0.8679951406918855, ""close"": 6.181}]",515790,512200,"512200.XSHG:4.6783,515030.XSHG:4.5951,588200.XSHG:4.5003,159840.XSHE:4.4809,159755.XSHE:4.4071,512100.XSHG:4.3613,562500.XSHG:4.2133,516520.XSHG:4.2043,516160.XSHG:3.7898,588220.XSHG:3.3662",False
2024-11-15,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.1977638332126412, ""annualized_return"": 1.7705179618855338, ""r_squared"": 0.6765047624465039, ""close"": 1.23}]",159529,159529,"159529.XSHE:1.2160,513100.XSHG:0.4561,159518.XSHE:0.3442,513500.XSHG:0.2994,513400.XSHG:0.2605",True
2024-11-18,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.3929327948056367, ""annualized_return"": 1.9569800425061499, ""r_squared"": 0.7117766990724227, ""close"": 1.247}]",159529,159529,"159529.XSHE:1.3179,159518.XSHE:0.5170,513500.XSHG:0.2937,513400.XSHG:0.2684",True
2024-11-19,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.5634602665525974, ""annualized_return"": 2.1053503239896068, ""r_squared"": 0.7426128795467464, ""close"": 1.249}]",159529,159529,"159529.XSHE:1.6288,159518.XSHE:0.9303,513500.XSHG:0.3939",True
2024-11-20,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.768883075538103, ""annualized_return"": 2.2647697739727555, ""r_squared"": 0.7810432194329445, ""close"": 1.253}]",159529,159529,"159529.XSHE:1.7913,159518.XSHE:1.2218,513500.XSHG:0.5368",True
2024-11-21,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.8522515783316706, ""annualized_return"": 2.2972184607766057, ""r_squared"": 0.806301886371526, ""close"": 1.245}]",159529,159529,"159529.XSHE:1.8253,159518.XSHE:1.5177,513500.XSHG:0.6240",True
2024-11-22,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.9172017248829145, ""annualized_return"": 2.319942414639189, ""r_squared"": 0.8264005661455562, ""close"": 1.251}]",159529,159518,"159518.XSHE:1.9591,159529.XSHE:1.9262,513500.XSHG:0.8031,513400.XSHG:0.4705,513100.XSHG:0.3945",False
2024-11-25,511880,True,[],511880,159518,"159518.XSHE:2.5625,159529.XSHE:2.2954,513500.XSHG:1.0848,513400.XSHG:0.6879,513100.XSHG:0.4349",False
2024-11-26,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.8790916416278844, ""annualized_return"": 3.444601537246326, ""r_squared"": 0.8358271952492595, ""close"": 1.035}]",159518,159529,"159529.XSHE:3.0481,159518.XSHE:2.9199,513500.XSHG:1.2809,513400.XSHG:1.0242,513100.XSHG:0.4576",False
2024-11-27,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.8722339647474753, ""annualized_return"": 3.3730760390973433, ""r_squared"": 0.8515177041535368, ""close"": 1.026}]",159518,159529,"159529.XSHE:4.3598,159518.XSHE:2.8876,513500.XSHG:1.6324,513400.XSHG:1.4332,513100.XSHG:0.4901",False
2024-11-28,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.8217509573313655, ""annualized_return"": 3.2698603643007242, ""r_squared"": 0.8629576321173613, ""close"": 1.028}]",159518,159518,"159518.XSHE:2.7752,513500.XSHG:1.6412,513400.XSHG:1.5830,513100.XSHG:0.4655,159502.XSHE:0.0000",True
2024-11-29,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.6918068035796363, ""annualized_return"": 3.1168876625814086, ""r_squared"": 0.8636200899682986, ""close"": 1.032}]",159518,159518,"159518.XSHE:2.6471,513400.XSHG:1.7523,513500.XSHG:1.6531,513100.XSHG:0.4101",True
2024-12-02,159518,False,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.482422991824671, ""annualized_return"": 2.902226678719609, ""r_squared"": 0.8553511722660666, ""close"": 1.031}, {""symbol"": ""513350"", ""rank"": 2, ""momentum_score"": 2.453967438786576, ""annualized_return"": 2.882487730828049, ""r_squared"": 0.851336646654738, ""close"": 1.078}]",159518,159518,"159518.XSHE:2.4388,513350.XSHG:2.4266,513400.XSHG:1.9333,513500.XSHG:1.7054,516190.XSHG:0.5073,513100.XSHG:0.3861",True
2024-12-03,159518,False,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.099956253556722, ""annualized_return"": 2.5483035150868334, ""r_squared"": 0.8240604940205352, ""close"": 1.027}, {""symbol"": ""513350"", ""rank"": 2, ""momentum_score"": 2.03278933927855, ""annualized_return"": 2.496204720714946, ""r_squared"": 0.8143520130417556, ""close"": 1.07}, {""symbol"": ""513400"", ""rank"": 3, ""momentum_score"": 1.9178362456393772, ""annualized_return"": 2.2804547716505774, ""r_squared"": 0.8409885034690956, ""close"": 1.198}]",159518,159518,"159518.XSHE:2.0591,513350.XSHG:2.0328,513400.XSHG:1.9178,513500.XSHG:1.8364,516190.XSHG:0.7213,512980.XSHG:0.4829,513100.XSHG:0.4478",True
2024-12-04,513400,False,"[{""symbol"": ""513400"", ""rank"": 1, ""momentum_score"": 1.9336483840235987, ""annualized_return"": 2.2762831306072684, ""r_squared"": 0.8494762176213724, ""close"": 1.202}]",513400,513500,"513500.XSHG:1.8941,513400.XSHG:1.8684,159518.XSHE:1.6441,513350.XSHG:1.6079,516190.XSHG:0.6416,513100.XSHG:0.5233,512980.XSHG:0.4723",False
2024-12-05,513400,False,"[{""symbol"": ""513400"", ""rank"": 1, ""momentum_score"": 2.0215272738721226, ""annualized_return"": 2.351155666238657, ""r_squared"": 0.859801544789304, ""close"": 1.219}]",513400,513500,"513500.XSHG:1.9683,513400.XSHG:1.9444,516190.XSHG:0.7243,513100.XSHG:0.6409,512980.XSHG:0.6049",False
2024-12-06,513400,False,"[{""symbol"": ""513400"", ""rank"": 1, ""momentum_score"": 1.8175343757069358, ""annualized_return"": 2.1515185375565777, ""r_squared"": 0.844768169077019, ""close"": 1.201}]",513400,513500,"513500.XSHG:1.9020,513400.XSHG:1.8272,516190.XSHG:0.9265,512980.XSHG:0.8702,513100.XSHG:0.6607,159518.XSHE:0.4098,513350.XSHG:0.3927,513520.XSHG:0.2982",False
2024-12-09,513400,False,"[{""symbol"": ""513400"", ""rank"": 1, ""momentum_score"": 1.5760518824453857, ""annualized_return"": 1.9103181688955715, ""r_squared"": 0.8250206212280136, ""close"": 1.201}]",513400,513500,"513500.XSHG:1.7624,513400.XSHG:1.5578,512980.XSHG:0.9730,516190.XSHG:0.9428,513100.XSHG:0.7245,513520.XSHG:0.3432,513030.XSHG:0.3248",False
2024-12-10,159529,False,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 4.850418146169039, ""annualized_return"": 6.899775238571893, ""r_squared"": 0.7029820506403877, ""close"": 1.386}]",159529,159529,"159529.XSHE:4.8139,513500.XSHG:1.4486,512980.XSHG:1.2925,513400.XSHG:1.2661,516190.XSHG:1.2169,513100.XSHG:0.7232,513030.XSHG:0.4785,513520.XSHG:0.3734",True
2024-12-11,159529,False,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 3.5735565072847195, ""annualized_return"": 5.442193658655098, ""r_squared"": 0.6566389826281622, ""close"": 1.391}]",159529,159529,"159529.XSHE:3.5736,512980.XSHG:1.2994,513500.XSHG:1.2729,516190.XSHG:1.2328,513400.XSHG:0.9690,513100.XSHG:0.6997,513030.XSHG:0.6031,513520.XSHG:0.3573,510880.XSHG:0.2156,511380.XSHG:0.1731",True
2024-12-12,159529,False,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 2.823815204052077, ""annualized_return"": 4.5559295822419, ""r_squared"": 0.6198109854592009, ""close"": 1.397}]",159529,159529,"159529.XSHE:2.8356,512980.XSHG:1.5246,516190.XSHG:1.4832,513500.XSHG:1.2203,513400.XSHG:0.8003,513030.XSHG:0.7796,513100.XSHG:0.7729,563300.XSHG:0.6192,159869.XSHE:0.5822,513520.XSHG:0.4756",True
2024-12-13,159529,False,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 2.10932413728579, ""annualized_return"": 3.6849984711199664, ""r_squared"": 0.5724084158560618, ""close"": 1.396}, {""symbol"": ""512980"", ""rank"": 2, ""momentum_score"": 1.9927902784249716, ""annualized_return"": 3.0207333658525135, ""r_squared"": 0.6597041304446826, ""close"": 0.88}, {""symbol"": ""516190"", ""rank"": 3, ""momentum_score"": 1.9563311474065437, ""annualized_return"": 2.8942396232621506, ""r_squared"": 0.6759395910700465, ""close"": 1.106}]",159529,512980,"512980.XSHG:2.1286,159529.XSHE:2.1189,516190.XSHG:2.0510,562500.XSHG:1.1704,513500.XSHG:1.0873,159869.XSHE:1.0196,563300.XSHG:0.9471,513030.XSHG:0.8904,513100.XSHG:0.8808,513400.XSHG:0.7407",False
2024-12-16,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.5734124408574715, ""annualized_return"": 2.991566077391565, ""r_squared"": 0.5259494191849429, ""close"": 1.404}]",159529,159529,"159529.XSHE:1.5659,513500.XSHG:1.1491,513100.XSHG:1.1310,513030.XSHG:1.0936,513400.XSHG:0.7020,520830.XSHG:0.0595,501018.XSHG:0.0368,159509.XSHE:0.0265",True
2024-12-17,520830,True,"[{""symbol"": ""520830"", ""rank"": 1, ""momentum_score"": 0.11993224509241769, ""annualized_return"": 0.363542990304242, ""r_squared"": 0.3298983842104857, ""close"": 1.029}]",520830,159529,"159529.XSHE:1.6221,513100.XSHG:1.5014,513500.XSHG:1.0978,159509.XSHE:0.1595,520830.XSHG:0.1108,501018.XSHG:0.0622",False
2024-12-18,513400,True,"[{""symbol"": ""513400"", ""rank"": 1, ""momentum_score"": 0.6058048224052381, ""annualized_return"": 0.9073108331804209, ""r_squared"": 0.6676927027110371, ""close"": 1.222}]",513400,159529,"159529.XSHE:2.4281,513100.XSHG:1.7522,513400.XSHG:0.5066,159509.XSHE:0.3219,501018.XSHG:0.0775",False
2024-12-19,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.08220505077582053, ""annualized_return"": 0.19981474527210308, ""r_squared"": 0.41140632871650995, ""close"": 1.22}]",501018,159529,"159529.XSHE:2.4822,513100.XSHG:1.7645,501018.XSHG:0.0746",False
2024-12-20,511880,True,[],511880,511880,,True
2024-12-23,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.08529495162401192, ""annualized_return"": 0.29673531750701443, ""r_squared"": 0.2874445561135326, ""close"": 1.44}]",513520,513100,"513100.XSHG:1.4386,501018.XSHG:0.0544",False
2024-12-24,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.2449573303780004, ""annualized_return"": 2.6179459682931245, ""r_squared"": 0.47554737395504787, ""close"": 1.536}]",159529,513100,"513100.XSHG:1.5148,159529.XSHE:1.1896,159509.XSHE:0.8880,501018.XSHG:0.0470,513310.XSHG:0.0021",False
2024-12-25,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.6938652785032213, ""annualized_return"": 3.4097106264530357, ""r_squared"": 0.49677684239887276, ""close"": 1.629}]",159529,159529,"159529.XSHE:1.4189,513100.XSHG:1.3970,159509.XSHE:1.0159,513310.XSHG:0.0573,501018.XSHG:0.0545",True
2024-12-26,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 1.2891989574622142, ""annualized_return"": 1.7439709982362084, ""r_squared"": 0.7392318787216446, ""close"": 1.656}]",159509,159529,"159529.XSHE:2.0515,513100.XSHG:1.4133,159509.XSHE:1.2848,513310.XSHG:0.1609,501018.XSHG:0.0616,513520.XSHG:0.0155,518880.XSHG:0.0007",False
2024-12-27,515050,False,"[{""symbol"": ""515050"", ""rank"": 1, ""momentum_score"": 1.8243992947474152, ""annualized_return"": 2.15992712543737, ""r_squared"": 0.8446578003774027, ""close"": 0.41310510510510506}]",515050,159529,"159529.XSHE:2.8934,515050.XSHG:1.9120,159509.XSHE:1.3629,513100.XSHG:1.3219,513920.XSHG:1.1798,159732.XSHE:1.1436,513190.XSHG:1.0950,512800.XSHG:0.9387,515880.XSHG:0.8976,159583.XSHE:0.8962",False
2024-12-30,515050,False,"[{""symbol"": ""515050"", ""rank"": 1, ""momentum_score"": 1.9448261130482791, ""annualized_return"": 2.2435571603161653, ""r_squared"": 0.8668493709222953, ""close"": 0.4110222222222222}]",515050,515050,"515050.XSHG:1.9536,159509.XSHE:1.2684,513100.XSHG:1.0896,513190.XSHG:1.0739,159732.XSHE:1.0639,512800.XSHG:1.0041,513920.XSHG:0.9816,515880.XSHG:0.9391,159583.XSHE:0.8994,159819.XSHE:0.7541",True
2024-12-31,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 1.0456682941108721, ""annualized_return"": 1.4529315903747624, ""r_squared"": 0.719695477087918, ""close"": 1.61}, {""symbol"": ""513190"", ""rank"": 2, ""momentum_score"": 1.0316847973986878, ""annualized_return"": 1.2788187174725287, ""r_squared"": 0.8067482773772039, ""close"": 1.369}, {""symbol"": ""512800"", ""rank"": 3, ""momentum_score"": 0.9853691966816613, ""annualized_return"": 1.1467621885315316, ""r_squared"": 0.8592620218351117, ""close"": 0.7470962296004502}]",159509,515050,"515050.XSHG:1.5442,513190.XSHG:1.0778,159509.XSHE:1.0518,512800.XSHG:1.0513,513920.XSHG:0.9855,159732.XSHE:0.8320,513100.XSHG:0.7983,513630.XSHG:0.7607,515880.XSHG:0.6775,159995.XSHE:0.6199",False
2025-01-02,159529,True,"[{""symbol"": ""159529"", ""rank"": 1, ""momentum_score"": 1.5678149985399739, ""annualized_return"": 3.3205005250723296, ""r_squared"": 0.4721622498481076, ""close"": 1.547}]",159529,501018,"501018.XSHG:0.2356,513520.XSHG:0.0146,520830.XSHG:0.0060,518880.XSHG:0.0005",False
2025-01-03,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.3152696631631695, ""annualized_return"": 0.49938001207355764, ""r_squared"": 0.6313221505484103, ""close"": 1.271}]",501018,159509,"159509.XSHE:0.8689,501018.XSHG:0.3160,513520.XSHG:0.0561,520830.XSHG:0.0079,518880.XSHG:0.0048,513030.XSHG:0.0001",False
2025-01-06,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.8245345832799378, ""annualized_return"": 1.2131895684495002, ""r_squared"": 0.6796419988458379, ""close"": 1.66}]",159509,159509,"159509.XSHE:0.7968,501018.XSHG:0.4062,513100.XSHG:0.3794,513310.XSHG:0.1566,513520.XSHG:0.0316,518880.XSHG:0.0061,520830.XSHG:0.0059",True
2025-01-07,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.4805425958664436, ""annualized_return"": 0.7029410901504041, ""r_squared"": 0.6836171659329586, ""close"": 1.27}]",501018,159509,"159509.XSHE:0.9016,501018.XSHG:0.4721,513100.XSHG:0.3918,513310.XSHG:0.2214,513520.XSHG:0.0550,520830.XSHG:0.0283,518880.XSHG:0.0078",False
2025-01-08,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.6879707137075467, ""annualized_return"": 1.0583533539754075, ""r_squared"": 0.6500387711943064, ""close"": 1.649}]",159509,159529,"159529.XSHE:4.2213,159509.XSHE:0.6839,501018.XSHG:0.5987,513310.XSHG:0.3486,513520.XSHG:0.0914,520830.XSHG:0.0480,518880.XSHG:0.0106",False
2025-01-09,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.6747094166551054, ""annualized_return"": 0.9224326007048318, ""r_squared"": 0.7314457621505996, ""close"": 1.274}]",501018,501018,"501018.XSHG:0.6531,513310.XSHG:0.5737,513520.XSHG:0.1609,520830.XSHG:0.1190,518880.XSHG:0.0255,159518.XSHE:0.0166",True
2025-01-10,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.856900967348214, ""annualized_return"": 1.0772991433101353, ""r_squared"": 0.7954159925489956, ""close"": 1.291}]",501018,501018,"501018.XSHG:0.8381,513310.XSHG:0.7117,520830.XSHG:0.5443,159509.XSHE:0.4204,513520.XSHG:0.3564,159518.XSHE:0.2945,518880.XSHG:0.0579,513030.XSHG:0.0429",True
2025-01-13,513310,True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 0.6625533883381268, ""annualized_return"": 1.0412880420638908, ""r_squared"": 0.6362825285354369, ""close"": 1.468}]",513310,501018,"501018.XSHG:1.1042,159518.XSHE:0.7244,513310.XSHG:0.6385,513520.XSHG:0.2754,518880.XSHG:0.1044,513030.XSHG:0.0442,159985.XSHE:0.0248",False
2025-01-14,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 1.7516738536847847, ""annualized_return"": 3.912969626147338, ""r_squared"": 0.44765843363048574, ""close"": 1.114}]",159518,159518,"159518.XSHE:1.9166,501018.XSHG:1.3695,513310.XSHG:0.7573,518880.XSHG:0.1195,159985.XSHE:0.0823,513030.XSHG:0.0191",True
2025-01-15,159518,False,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 3.476542034574518, ""annualized_return"": 6.4017171750604795, ""r_squared"": 0.5430639841632294, ""close"": 1.166}]",159518,159518,"159518.XSHE:2.9611,513350.XSHG:2.4231,501018.XSHG:1.5342,520830.XSHG:0.8512,513310.XSHG:0.8035,518880.XSHG:0.1475",True
2025-01-16,159518,False,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 3.476542034574518, ""annualized_return"": 6.4017171750604795, ""r_squared"": 0.5430639841632294, ""close"": 1.166}]",159518,501018,"501018.XSHG:1.9017,520830.XSHG:1.7544,513310.XSHG:0.7904,159985.XSHE:0.3120,518880.XSHG:0.2131",False
2025-01-17,520830,False,"[{""symbol"": ""520830"", ""rank"": 1, ""momentum_score"": 2.871817383467675, ""annualized_return"": 4.529385401981203, ""r_squared"": 0.6340412944792709, ""close"": 1.189}]",520830,520830,"520830.XSHG:2.9360,501018.XSHG:2.1856,513310.XSHG:0.8639,513030.XSHG:0.8548,159985.XSHE:0.4526,518880.XSHG:0.3107,159981.XSHE:0.1875",True
2025-01-20,520830,False,"[{""symbol"": ""520830"", ""rank"": 1, ""momentum_score"": 4.1536973878598635, ""annualized_return"": 5.8753895534714635, ""r_squared"": 0.7069654445985898, ""close"": 1.187}]",520830,520830,"520830.XSHG:4.1789,501018.XSHG:2.2797,513030.XSHG:1.4325,513310.XSHG:0.9866,159985.XSHE:0.5919,518880.XSHG:0.4155,513520.XSHG:0.3114,159981.XSHE:0.1867",True
2025-01-21,513030,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 2.729520558716305, ""annualized_return"": 4.398247320364732, ""r_squared"": 0.6205927861487233, ""close"": 1.726}]",513030,513030,"513030.XSHG:2.6241,501018.XSHG:2.2359,513310.XSHG:1.0869,159985.XSHE:0.8198,518880.XSHG:0.5038,517520.XSHG:0.4641,513520.XSHG:0.3126,159981.XSHE:0.2030",True
2025-01-22,513030,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 4.949691780293864, ""annualized_return"": 7.368292729758355, ""r_squared"": 0.671755583257913, ""close"": 1.815}]",513030,513030,"513030.XSHG:4.5628,501018.XSHG:1.9633,513310.XSHG:1.2177,159985.XSHE:1.1018,517520.XSHG:0.6447,518880.XSHG:0.5750,513520.XSHG:0.3942,159981.XSHE:0.1854,161226.XSHE:0.1438",True
2025-01-23,513030,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 4.949691780293864, ""annualized_return"": 7.368292729758355, ""r_squared"": 0.671755583257913, ""close"": 1.815}]",513030,501018,"501018.XSHG:1.6054,513310.XSHG:1.2897,159985.XSHE:1.2106,517520.XSHG:0.7687,513520.XSHG:0.6673,518880.XSHG:0.6183,560860.XSHG:0.3447,161226.XSHE:0.1597",False
2025-01-24,501018,False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.2363832784713815, ""annualized_return"": 1.6726192128091113, ""r_squared"": 0.7391899297837878, ""close"": 1.302}, {""symbol"": ""159985"", ""rank"": 2, ""momentum_score"": 1.2095644151055243, ""annualized_return"": 1.5245284866774127, ""r_squared"": 0.7934023048278177, ""close"": 1.924}, {""symbol"": ""513310"", ""rank"": 3, ""momentum_score"": 1.1945124878836875, ""annualized_return"": 1.5402461997302281, ""r_squared"": 0.7755334751631944, ""close"": 1.536}]",501018,513310,"513310.XSHG:1.2107,159985.XSHE:1.2096,501018.XSHG:1.2019,517520.XSHG:0.8327,513520.XSHG:0.7277,518880.XSHG:0.6738,560860.XSHG:0.4125,512400.XSHG:0.2424,161226.XSHE:0.1792",False
2025-01-27,159985,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 1.130649466503696, ""annualized_return"": 1.4405301282362761, ""r_squared"": 0.7848842897079945, ""close"": 1.91}]",159985,159985,"159985.XSHE:1.0668,513310.XSHG:1.0161,517520.XSHG:0.9212,501018.XSHG:0.8949,518880.XSHG:0.6683,560860.XSHG:0.5198,513520.XSHG:0.4025,512400.XSHG:0.3161,561330.XSHG:0.2382,161226.XSHE:0.1144",True
2025-02-05,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 1.3728427014041855, ""annualized_return"": 1.7257574677235992, ""r_squared"": 0.7955015273467516, ""close"": 1.988}]",159985,159985,"159985.XSHE:1.3467,518880.XSHG:0.7659,161226.XSHE:0.1870,513290.XSHG:0.0094,513400.XSHG:0.0005",True
2025-02-06,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 1.4945556040986674, ""annualized_return"": 1.8459510436509028, ""r_squared"": 0.8096398922599545, ""close"": 1.969}]",159985,159985,"159985.XSHE:1.4753,518880.XSHG:0.9288,161226.XSHE:0.2938,159980.XSHE:0.0780,513290.XSHG:0.0560,513400.XSHG:0.0169",True
2025-02-07,562500,False,"[{""symbol"": ""562500"", ""rank"": 1, ""momentum_score"": 1.8781333933085946, ""annualized_return"": 3.5851360855073784, ""r_squared"": 0.523866695298066, ""close"": 0.9}, {""symbol"": ""159518"", ""rank"": 2, ""momentum_score"": 1.7085159449034812, ""annualized_return"": 3.8938042110178195, ""r_squared"": 0.43877808238768234, ""close"": 1.027}]",562500,562500,"562500.XSHG:1.9378,517520.XSHG:1.6237,159985.XSHE:1.5656,513180.XSHG:1.2575,518880.XSHG:1.0364,159732.XSHE:0.8810,561330.XSHG:0.7170,560860.XSHG:0.7161,512400.XSHG:0.6897,513310.XSHG:0.5640",True
